match_id,round_num,freeze_time_end_eq_val_diff,n_ticks_lag1,bomb_plant_tick_lag1,winning_side_lag1,ct_flash_opp_lag1,t_flash_opp_lag1,ct_flashed_lag1,t_flashed_lag1,ct_avg_flash_duration_lag1,t_avg_flash_duration_lag1,ct_kills_lag1,t_kills_lag1,ct_first_kill_lag1,ct_hs_prob_lag1,t_hs_prob_lag1,ct_trade_prob_lag1,t_trade_prob_lag1,ct_flash_kill_prob_lag1,t_flash_kill_prob_lag1,ct_assist_prob_lag1,t_assist_prob_lag1,ct_kast_prob_lag1,t_kast_prob_lag1,ct_shot_fires_lag1,t_shot_fires_lag1,ct_shot_connected_prob_lag1,t_shot_connected_prob_lag1,ct_he_grenade_lag1,ct_decoy_grenade_lag1,ct_flashbang_lag1,ct_smoke_grenade_lag1,t_flashbang_lag1,t_smoke_grenade_lag1,t_he_grenade_lag1,t_decoy_grenade_lag1,ct_grenade_connected_prob_lag1,t_grenade_connected_prob_lag1,ct_fire_grenade_lag1,t_fire_grenade_lag1,round_end_reason_BombDefused_lag1,round_end_reason_CTWin_lag1,round_end_reason_TargetBombed_lag1,round_end_reason_TargetSaved_lag1,round_end_reason_TerroristsWin_lag1,freeze_time_end_eq_val_diff_lag1,n_ticks_lag2,bomb_plant_tick_lag2,winning_side_lag2,ct_flash_opp_lag2,t_flash_opp_lag2,ct_flashed_lag2,t_flashed_lag2,ct_avg_flash_duration_lag2,t_avg_flash_duration_lag2,ct_kills_lag2,t_kills_lag2,ct_first_kill_lag2,ct_hs_prob_lag2,t_hs_prob_lag2,ct_trade_prob_lag2,t_trade_prob_lag2,ct_flash_kill_prob_lag2,t_flash_kill_prob_lag2,ct_assist_prob_lag2,t_assist_prob_lag2,ct_kast_prob_lag2,t_kast_prob_lag2,ct_shot_fires_lag2,t_shot_fires_lag2,ct_shot_connected_prob_lag2,t_shot_connected_prob_lag2,ct_he_grenade_lag2,ct_decoy_grenade_lag2,ct_flashbang_lag2,ct_smoke_grenade_lag2,t_flashbang_lag2,t_smoke_grenade_lag2,t_he_grenade_lag2,t_decoy_grenade_lag2,ct_grenade_connected_prob_lag2,t_grenade_connected_prob_lag2,ct_fire_grenade_lag2,t_fire_grenade_lag2,round_end_reason_BombDefused_lag2,round_end_reason_CTWin_lag2,round_end_reason_TargetBombed_lag2,round_end_reason_TargetSaved_lag2,round_end_reason_TerroristsWin_lag2,freeze_time_end_eq_val_diff_lag2,winning_side
b031cb9a-d528-4e70-975f-b9ffe678c732,18,17050,276074.0,-1.0,1.0,3.0,8.0,6.0,5.0,2.1179568767547607,1.3125580549240112,5.0,2.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.4,0.5,0.6,0.4,22.0,40.0,0.5,0.175,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-7350.0,266832.0,261578.0,0.0,0.0,3.0,1.0,2.0,0.6820913553237915,1.002799391746521,3.0,4.0,1.0,0.6666666666666666,0.75,0.0,0.25,0.0,0.0,0.0,0.25,0.4,0.4,45.0,71.0,0.15555555555555556,0.23943661971830985,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-50.0,1
b031cb9a-d528-4e70-975f-b9ffe678c732,19,29900,286415.0,-1.0,1.0,2.0,0.0,1.0,1.0,1.2888994216918945,0.7609472274780273,5.0,1.0,1.0,0.4,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.8,0.2,148.0,13.0,0.08783783783783784,0.38461538461538464,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,17050.0,276074.0,-1.0,1.0,3.0,8.0,6.0,5.0,2.1179568767547607,1.3125580549240112,5.0,2.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.4,0.5,0.6,0.4,22.0,40.0,0.5,0.175,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-7350.0,1
b031cb9a-d528-4e70-975f-b9ffe678c732,20,10350,295954.0,-1.0,1.0,7.0,3.0,7.0,3.0,0.7570654153823853,1.3702373504638672,5.0,1.0,1.0,0.4,1.0,0.2,0.0,0.0,0.0,0.4,0.0,0.8,0.2,58.0,28.0,0.1896551724137931,0.35714285714285715,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,29900.0,286415.0,-1.0,1.0,2.0,0.0,1.0,1.0,1.2888994216918945,0.7609472274780273,5.0,1.0,1.0,0.4,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.8,0.2,148.0,13.0,0.08783783783783784,0.38461538461538464,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,17050.0,1
b031cb9a-d528-4e70-975f-b9ffe678c732,21,20750,305828.0,-1.0,1.0,9.0,12.0,15.0,6.0,2.0969631671905518,3.342195749282837,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,0.2,95.0,49.0,0.14736842105263157,0.16326530612244897,4.0,0.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,10350.0,295954.0,-1.0,1.0,7.0,3.0,7.0,3.0,0.7570654153823853,1.3702373504638672,5.0,1.0,1.0,0.4,1.0,0.2,0.0,0.0,0.0,0.4,0.0,0.8,0.2,58.0,28.0,0.1896551724137931,0.35714285714285715,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,29900.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,1,500,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,2,-8650,21202.0,15947.0,0.0,6.0,6.0,4.0,8.0,2.7147951126098633,2.6647567749023438,4.0,4.0,0.0,0.75,0.75,0.75,0.25,0.0,0.25,0.75,0.25,0.6,0.8,47.0,64.0,0.2127659574468085,0.171875,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,500.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,3,-18650,32185.0,-1.0,0.0,0.0,2.0,1.0,1.0,3.6069889068603516,0.6007454991340637,3.0,5.0,1.0,0.6666666666666666,0.4,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.4,0.4,0.8,42.0,101.0,0.2619047619047619,0.16831683168316833,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,-8650.0,21202.0,15947.0,0.0,6.0,6.0,4.0,8.0,2.7147951126098633,2.6647567749023438,4.0,4.0,0.0,0.75,0.75,0.75,0.25,0.0,0.25,0.75,0.25,0.6,0.8,47.0,64.0,0.2127659574468085,0.171875,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,500.0,0
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,4,5550,38641.0,-1.0,0.0,2.0,0.0,1.0,1.0,1.1428070068359375,4.304518222808838,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,15.0,97.0,0.2,0.15463917525773196,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-18650.0,32185.0,-1.0,0.0,0.0,2.0,1.0,1.0,3.6069889068603516,0.6007454991340637,3.0,5.0,1.0,0.6666666666666666,0.4,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.4,0.4,0.8,42.0,101.0,0.2619047619047619,0.16831683168316833,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,-8650.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,5,4200,56561.0,-1.0,1.0,0.0,8.0,6.0,2.0,3.26301646232605,0.4192258417606354,4.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.8,0.2,89.0,115.0,0.10112359550561797,0.0782608695652174,3.0,0.0,2.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,5550.0,38641.0,-1.0,0.0,2.0,0.0,1.0,1.0,1.1428070068359375,4.304518222808838,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,15.0,97.0,0.2,0.15463917525773196,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-18650.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,6,19600,78363.0,73937.0,1.0,6.0,17.0,8.0,15.0,3.191769599914551,2.273122549057007,5.0,4.0,0.0,0.2,0.25,0.0,0.0,0.0,0.5,0.2,0.0,0.6,0.4,45.0,58.0,0.2222222222222222,0.20689655172413793,3.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,4200.0,56561.0,-1.0,1.0,0.0,8.0,6.0,2.0,3.26301646232605,0.4192258417606354,4.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.8,0.2,89.0,115.0,0.10112359550561797,0.0782608695652174,3.0,0.0,2.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,5550.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,7,21700,89617.0,-1.0,1.0,10.0,5.0,9.0,6.0,1.907377004623413,2.9626142978668213,5.0,2.0,1.0,0.2,0.0,0.2,0.5,0.0,0.5,0.4,0.5,0.8,0.4,79.0,41.0,0.20253164556962025,0.1951219512195122,3.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,19600.0,78363.0,73937.0,1.0,6.0,17.0,8.0,15.0,3.191769599914551,2.273122549057007,5.0,4.0,0.0,0.2,0.25,0.0,0.0,0.0,0.5,0.2,0.0,0.6,0.4,45.0,58.0,0.2222222222222222,0.20689655172413793,3.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,4200.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,8,4500,106920.0,-1.0,1.0,7.0,14.0,7.0,14.0,2.616321086883545,2.6933207511901855,5.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,14.0,0.12871287128712872,0.07142857142857142,2.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,21700.0,89617.0,-1.0,1.0,10.0,5.0,9.0,6.0,1.907377004623413,2.9626142978668213,5.0,2.0,1.0,0.2,0.0,0.2,0.5,0.0,0.5,0.4,0.5,0.8,0.4,79.0,41.0,0.20253164556962025,0.1951219512195122,3.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,19600.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,9,23200,122736.0,-1.0,1.0,6.0,5.0,7.0,4.0,2.2351388931274414,0.4718480706214905,5.0,2.0,0.0,0.4,1.0,0.0,0.0,0.0,0.5,0.2,0.0,0.6,0.4,100.0,161.0,0.12,0.031055900621118012,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,4500.0,106920.0,-1.0,1.0,7.0,14.0,7.0,14.0,2.616321086883545,2.6933207511901855,5.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,14.0,0.12871287128712872,0.07142857142857142,2.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,21700.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,10,7050,135325.0,-1.0,1.0,2.0,7.0,7.0,2.0,1.4524030685424805,0.6831080317497253,5.0,1.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,73.0,15.0,0.1232876712328767,0.4,3.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,23200.0,122736.0,-1.0,1.0,6.0,5.0,7.0,4.0,2.2351388931274414,0.4718480706214905,5.0,2.0,0.0,0.4,1.0,0.0,0.0,0.0,0.5,0.2,0.0,0.6,0.4,100.0,161.0,0.12,0.031055900621118012,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,4500.0,0
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,11,5600,152296.0,147041.0,0.0,6.0,2.0,6.0,2.0,0.6799271106719971,3.245983839035034,3.0,4.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6,0.8,63.0,103.0,0.09523809523809523,0.11650485436893204,3.0,0.0,3.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,7050.0,135325.0,-1.0,1.0,2.0,7.0,7.0,2.0,1.4524030685424805,0.6831080317497253,5.0,1.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,73.0,15.0,0.1232876712328767,0.4,3.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,23200.0,0
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,12,-3600,169655.0,164402.0,0.0,4.0,5.0,6.0,3.0,2.2702701091766357,1.794732689857483,2.0,5.0,0.0,1.0,0.8,0.0,0.0,0.0,0.2,0.5,0.0,0.2,0.6,48.0,147.0,0.125,0.10204081632653061,2.0,0.0,2.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,5600.0,152296.0,147041.0,0.0,6.0,2.0,6.0,2.0,0.6799271106719971,3.245983839035034,3.0,4.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6,0.8,63.0,103.0,0.09523809523809523,0.11650485436893204,3.0,0.0,3.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,7050.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,13,6400,181898.0,-1.0,1.0,0.0,8.0,3.0,5.0,2.5897624492645264,0.3226219117641449,5.0,1.0,1.0,0.4,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.8,0.2,127.0,121.0,0.10236220472440945,0.049586776859504134,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,-3600.0,169655.0,164402.0,0.0,4.0,5.0,6.0,3.0,2.2702701091766357,1.794732689857483,2.0,5.0,0.0,1.0,0.8,0.0,0.0,0.0,0.2,0.5,0.0,0.2,0.6,48.0,147.0,0.125,0.10204081632653061,2.0,0.0,2.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,5600.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,14,20000,198568.0,-1.0,1.0,10.0,13.0,15.0,8.0,1.5381969213485718,1.7194768190383911,5.0,2.0,1.0,0.4,1.0,0.2,0.5,0.0,0.5,0.4,0.5,0.6,0.4,65.0,70.0,0.2,0.12857142857142856,3.0,0.0,5.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,6400.0,181898.0,-1.0,1.0,0.0,8.0,3.0,5.0,2.5897624492645264,0.3226219117641449,5.0,1.0,1.0,0.4,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.8,0.2,127.0,121.0,0.10236220472440945,0.049586776859504134,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,-3600.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,15,8650,208228.0,-1.0,1.0,1.0,2.0,2.0,1.0,2.456305980682373,1.0375694036483765,5.0,1.0,1.0,0.4,1.0,0.2,0.0,0.0,0.0,0.4,0.0,0.8,0.2,132.0,19.0,0.09090909090909091,0.15789473684210525,3.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,20000.0,198568.0,-1.0,1.0,10.0,13.0,15.0,8.0,1.5381969213485718,1.7194768190383911,5.0,2.0,1.0,0.4,1.0,0.2,0.5,0.0,0.5,0.4,0.5,0.6,0.4,65.0,70.0,0.2,0.12857142857142856,3.0,0.0,5.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,6400.0,0
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,16,-950,221795.0,218058.0,0.0,5.0,16.0,7.0,14.0,2.104137897491455,1.6270383596420288,1.0,5.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.8,39.0,76.0,0.1794871794871795,0.17105263157894737,3.0,0.0,2.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,8650.0,208228.0,-1.0,1.0,1.0,2.0,2.0,1.0,2.456305980682373,1.0375694036483765,5.0,1.0,1.0,0.4,1.0,0.2,0.0,0.0,0.0,0.4,0.0,0.8,0.2,132.0,19.0,0.09090909090909091,0.15789473684210525,3.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,20000.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,17,5950,262852.0,258521.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,0.75,0.2,0.25,0.0,0.0,0.2,0.5,0.6,0.6,54.0,53.0,0.25925925925925924,0.18867924528301888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-950.0,221795.0,218058.0,0.0,5.0,16.0,7.0,14.0,2.104137897491455,1.6270383596420288,1.0,5.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.8,39.0,76.0,0.1794871794871795,0.17105263157894737,3.0,0.0,2.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,8650.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,18,21350,272398.0,-1.0,1.0,0.0,8.0,4.0,4.0,2.6130309104919434,0.8768188953399658,5.0,2.0,0.0,0.2,0.5,0.2,0.5,0.0,0.0,0.2,0.0,0.8,0.2,88.0,55.0,0.2159090909090909,0.23636363636363636,4.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5950.0,262852.0,258521.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,0.75,0.2,0.25,0.0,0.0,0.2,0.5,0.6,0.6,54.0,53.0,0.25925925925925924,0.18867924528301888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-950.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,19,5700,284637.0,-1.0,1.0,4.0,0.0,3.0,1.0,0.602220356464386,5.172741413116455,5.0,1.0,1.0,0.4,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.8,0.2,80.0,20.0,0.175,0.2,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,21350.0,272398.0,-1.0,1.0,0.0,8.0,4.0,4.0,2.6130309104919434,0.8768188953399658,5.0,2.0,0.0,0.2,0.5,0.2,0.5,0.0,0.0,0.2,0.0,0.8,0.2,88.0,55.0,0.2159090909090909,0.23636363636363636,4.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5950.0,0
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,20,6450,305838.0,300583.0,0.0,0.0,7.0,3.0,4.0,1.8496804237365723,1.1492946147918701,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,198.0,91.0,0.020202020202020204,0.02197802197802198,4.0,0.0,1.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,5700.0,284637.0,-1.0,1.0,4.0,0.0,3.0,1.0,0.602220356464386,5.172741413116455,5.0,1.0,1.0,0.4,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.8,0.2,80.0,20.0,0.175,0.2,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,21350.0,0
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,21,-12550,323453.0,322819.0,0.0,6.0,7.0,7.0,6.0,1.2993764877319336,2.4899330139160156,4.0,5.0,1.0,0.5,0.6,0.0,0.4,0.0,0.0,0.0,0.4,0.6,0.6,110.0,120.0,0.12727272727272726,0.11666666666666667,5.0,0.0,4.0,5.0,8.0,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,6450.0,305838.0,300583.0,0.0,0.0,7.0,3.0,4.0,1.8496804237365723,1.1492946147918701,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,198.0,91.0,0.020202020202020204,0.02197802197802198,4.0,0.0,1.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,5700.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,22,6900,335793.0,-1.0,1.0,0.0,5.0,2.0,3.0,2.3471856117248535,2.065964937210083,5.0,2.0,1.0,0.0,1.0,0.2,0.5,0.0,0.0,0.0,0.5,0.6,0.4,61.0,74.0,0.29508196721311475,0.12162162162162163,1.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,-12550.0,323453.0,322819.0,0.0,6.0,7.0,7.0,6.0,1.2993764877319336,2.4899330139160156,4.0,5.0,1.0,0.5,0.6,0.0,0.4,0.0,0.0,0.0,0.4,0.6,0.6,110.0,120.0,0.12727272727272726,0.11666666666666667,5.0,0.0,4.0,5.0,8.0,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,6450.0,0
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,23,-14300,347900.0,343945.0,0.0,13.0,14.0,7.0,20.0,2.9992172718048096,1.9946496486663818,3.0,5.0,1.0,0.6666666666666666,0.2,0.0,0.2,0.3333333333333333,0.2,0.6666666666666666,0.2,0.4,0.6,111.0,91.0,0.13513513513513514,0.18681318681318682,3.0,0.0,3.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,6900.0,335793.0,-1.0,1.0,0.0,5.0,2.0,3.0,2.3471856117248535,2.065964937210083,5.0,2.0,1.0,0.0,1.0,0.2,0.5,0.0,0.0,0.0,0.5,0.6,0.4,61.0,74.0,0.29508196721311475,0.12162162162162163,1.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,-12550.0,0
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,24,-21600,368091.0,362838.0,0.0,3.0,13.0,6.0,10.0,2.1544759273529053,1.4689960479736328,3.0,4.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.3333333333333333,0.0,0.3333333333333333,0.5,0.6,0.4,62.0,98.0,0.1935483870967742,0.11224489795918367,2.0,0.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,-14300.0,347900.0,343945.0,0.0,13.0,14.0,7.0,20.0,2.9992172718048096,1.9946496486663818,3.0,5.0,1.0,0.6666666666666666,0.2,0.0,0.2,0.3333333333333333,0.2,0.6666666666666666,0.2,0.4,0.6,111.0,91.0,0.13513513513513514,0.18681318681318682,3.0,0.0,3.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,6900.0,1
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,25,29750,378357.0,-1.0,1.0,2.0,3.0,2.0,3.0,2.544792890548706,2.9454400539398193,5.0,1.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.2,40.0,29.0,0.35,0.13793103448275862,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-21600.0,368091.0,362838.0,0.0,3.0,13.0,6.0,10.0,2.1544759273529053,1.4689960479736328,3.0,4.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.3333333333333333,0.0,0.3333333333333333,0.5,0.6,0.4,62.0,98.0,0.1935483870967742,0.11224489795918367,2.0,0.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,-14300.0,1
